question,answer,text
 Is a Kallah allowed to wear a see-through veil on her wedding day?,"It should be thick enough that she should not be able to see through it, nor should others be able to see her.
Explanation: 
There are a number of reasons why a Kallah wears a veil:
The two reasons implied in Shulchan Oruch (Even Hoezer 31:2) are:
For the sake of Tznius.
To indicate that the Kallah consents to the marriage irrespective of the true value of the ring, to the point that she doesn’t even need to see it.
It is self-evident that these two aspects are achieved only with a veil that is opaque and not transparent.","###question 
  Is a Kallah allowed to wear a see-through veil on her wedding day?.
 ###answer 
 It should be thick enough that she should not be able to see through it, nor should others be able to see her.
Explanation: 
There are a number of reasons why a Kallah wears a veil:
The two reasons implied in Shulchan Oruch (Even Hoezer 31:2) are:
For the sake of Tznius.
To indicate that the Kallah consents to the marriage irrespective of the true value of the ring, to the point that she doesn’t even need to see it.
It is self-evident that these two aspects are achieved only with a veil that is opaque and not transparent."
" Is one allowed to take the Covid vaccine on Erev Shavuot, or is it not allowed just like taking blood?","If the doctor says you must do it now, yes. Otherwise, it should be delayed till after Yom Tov.","###question 
  Is one allowed to take the Covid vaccine on Erev Shavuot, or is it not allowed just like taking blood?.
 ###answer 
 If the doctor says you must do it now, yes. Otherwise, it should be delayed till after Yom Tov."
" Can I say Hamapil after taking off my socks?
Can I say Hamapil after taking off my socks? (I may have touched my feet), or must I get out of bed and wash Negel Vaser first to say this Bracha?
If I can say the bracha like that, can it be done L’Chatchila?
Can this be applied to touching other usually covered parts of the body, and in regards to other Brachos?","
If you only touched your socks and not your feet, there is no need to wash your hands, unless you touch the section which is sweaty.
If you touched your feet, you should wash them. It doesn’t need to be Negel Vaser. But you should use some water. If impossible, rubbing your hands with anything that cleans them is sufficient.
Rubbing your hands with anything the cleans certainly qualify with regard to other body parts that are usually covered.
All this applies prior to all Brachos.","###question 
  Can I say Hamapil after taking off my socks?
Can I say Hamapil after taking off my socks? (I may have touched my feet), or must I get out of bed and wash Negel Vaser first to say this Bracha?
If I can say the bracha like that, can it be done L’Chatchila?
Can this be applied to touching other usually covered parts of the body, and in regards to other Brachos?.
 ###answer 
 
If you only touched your socks and not your feet, there is no need to wash your hands, unless you touch the section which is sweaty.
If you touched your feet, you should wash them. It doesn’t need to be Negel Vaser. But you should use some water. If impossible, rubbing your hands with anything that cleans them is sufficient.
Rubbing your hands with anything the cleans certainly qualify with regard to other body parts that are usually covered.
All this applies prior to all Brachos."
" Can I automatically deduct Ma’aser from my paycheck?
If I work for an organization where I get paid on the basis of how much I work, am I able to clock less time than what I actually worked with the intention to give the unpaid money back to the organization as ma’aser?
For example, if I worked 10 hours, to earn $100, would I be allowed to just write that I worked for 9 hours, get paid $90, and be yotzei giving ma’aser?
And if the answer to the above is yes, what if I did that inadvertently?","
For the mitzva of ma’aser, the main part is separating (see Likutei Sichos vol 2 pg. 652 and Sicha of Parashas Nasso 5748). Thus one should actually receive the full payment and then separate ma’aser from that.","###question 
  Can I automatically deduct Ma’aser from my paycheck?
If I work for an organization where I get paid on the basis of how much I work, am I able to clock less time than what I actually worked with the intention to give the unpaid money back to the organization as ma’aser?
For example, if I worked 10 hours, to earn $100, would I be allowed to just write that I worked for 9 hours, get paid $90, and be yotzei giving ma’aser?
And if the answer to the above is yes, what if I did that inadvertently?.
 ###answer 
 
For the mitzva of ma’aser, the main part is separating (see Likutei Sichos vol 2 pg. 652 and Sicha of Parashas Nasso 5748). Thus one should actually receive the full payment and then separate ma’aser from that."
" Can a Man Daven in the Women’s Section?
Aside from the uncomfortable feelings of showing up at shul and seeing men on the women’s side… Is it even halachically allowed for men to Daven on the women’s side when no women are yet present, and what about when they do show up, does halacha require them to move?","
A man is Halachically allowed to Daven in the women’s section as long as no women are present. If he knows that women are arriving soon, he should leave beforehand, and certainly once a woman arrives he must leave immediately. The exact arrangements should be worked out with the Rav and Gabai of the Shul.
Whether the man may be counted as part of the Minyan is a matter of dispute and depends largely on the setup of the Mechitza. Additionally, according to some opinions, the Women’s section is of lesser holiness than the rest of the Shul, although it would seem that this too depends if it’s the same room or not.
See more here:
Is a man allowed to daven in the Ezras Nashim (if no women are present)?","###question 
  Can a Man Daven in the Women’s Section?
Aside from the uncomfortable feelings of showing up at shul and seeing men on the women’s side… Is it even halachically allowed for men to Daven on the women’s side when no women are yet present, and what about when they do show up, does halacha require them to move?.
 ###answer 
 
A man is Halachically allowed to Daven in the women’s section as long as no women are present. If he knows that women are arriving soon, he should leave beforehand, and certainly once a woman arrives he must leave immediately. The exact arrangements should be worked out with the Rav and Gabai of the Shul.
Whether the man may be counted as part of the Minyan is a matter of dispute and depends largely on the setup of the Mechitza. Additionally, according to some opinions, the Women’s section is of lesser holiness than the rest of the Shul, although it would seem that this too depends if it’s the same room or not.
See more here:
Is a man allowed to daven in the Ezras Nashim (if no women are present)?"
" Is it halachically forbidden to give away parts of Eretz Yisroel to the Arabs?
I don’t doubt the Rebbe’s words for a second, I am only asking so I can understand and explain to others:
We can’t give away parts of Eretz Yisroel because this is something that Hashem gave to us, the Jewish people. This is in short, I think, the Rebbe’s view on the topic. If so, how is this a reason for not giving away land? If someone gives me something, it is mine completely and I can do with it as I wish. If we were given Ba’alus over Eretz Yisroel, why can’t we give parts of or the whole land away? And if we don’t have such ability to do so, then what kind of gift is this?","
Here are a few points to consider:
Eretz Yisroel was given to every single Jew, thus no government can decide to give it away.
Giving away parts of Eretz Yisroel affects the safety of those living there. This has been corroborated by military experts and is evident by the rockets being fired now, which would not reach so far if those areas were still populated by Jews. The Rebbe often quoted Shulchan Aruch 329, from where we can see the importance of cities near the border.
Giving away parts of Eretz Yisroel displays a sign of weakness. It’s not a struggle about the land per se, rather it’s about our very existence. Any withdrawal from land is a withdrawal on our rights to exist as the Jewish People.","###question 
  Is it halachically forbidden to give away parts of Eretz Yisroel to the Arabs?
I don’t doubt the Rebbe’s words for a second, I am only asking so I can understand and explain to others:
We can’t give away parts of Eretz Yisroel because this is something that Hashem gave to us, the Jewish people. This is in short, I think, the Rebbe’s view on the topic. If so, how is this a reason for not giving away land? If someone gives me something, it is mine completely and I can do with it as I wish. If we were given Ba’alus over Eretz Yisroel, why can’t we give parts of or the whole land away? And if we don’t have such ability to do so, then what kind of gift is this?.
 ###answer 
 
Here are a few points to consider:
Eretz Yisroel was given to every single Jew, thus no government can decide to give it away.
Giving away parts of Eretz Yisroel affects the safety of those living there. This has been corroborated by military experts and is evident by the rockets being fired now, which would not reach so far if those areas were still populated by Jews. The Rebbe often quoted Shulchan Aruch 329, from where we can see the importance of cities near the border.
Giving away parts of Eretz Yisroel displays a sign of weakness. It’s not a struggle about the land per se, rather it’s about our very existence. Any withdrawal from land is a withdrawal on our rights to exist as the Jewish People."
" May I wear a kippa clip on Shabbos?
Full Question:
May I wear a kippa clip on Shabbos? Even when it’s not attached to my hair? Like the clip on the inside of the kippa?","
When it is not being used for a purpose, such as  to connect it to the hair so that it shouldn’t fall off one’s head it should not be carried on Shabbos.","###question 
  May I wear a kippa clip on Shabbos?
Full Question:
May I wear a kippa clip on Shabbos? Even when it’s not attached to my hair? Like the clip on the inside of the kippa?.
 ###answer 
 
When it is not being used for a purpose, such as  to connect it to the hair so that it shouldn’t fall off one’s head it should not be carried on Shabbos."
" Can a woman play an instrument in public?
A lady who recently became observant used to play a musical instrument and give concerts in front of a general, mixed audience. Is it OK to continue doing so, or is it not tznius? She does not sing.","
First of all, it is forbidden for anyone to perform for, or attend a performance in, a mixed audience.
Additionally, it is forbidden for women to perform in front of men. This refers to doing any special skills that can attract the attention of men to their movements. This is part of the prohibition of “in front of a blind person do not place a stumbling block”, since it may cause them to have inappropriate thoughts.
Also, it’s not the way of tznius for a woman to be in the center of attention in public. Chazal have praised the Jewish women that are modest and inward and don’t seek the limelight.","###question 
  Can a woman play an instrument in public?
A lady who recently became observant used to play a musical instrument and give concerts in front of a general, mixed audience. Is it OK to continue doing so, or is it not tznius? She does not sing..
 ###answer 
 
First of all, it is forbidden for anyone to perform for, or attend a performance in, a mixed audience.
Additionally, it is forbidden for women to perform in front of men. This refers to doing any special skills that can attract the attention of men to their movements. This is part of the prohibition of “in front of a blind person do not place a stumbling block”, since it may cause them to have inappropriate thoughts.
Also, it’s not the way of tznius for a woman to be in the center of attention in public. Chazal have praised the Jewish women that are modest and inward and don’t seek the limelight."
 Is a patio umbrella allowed to be opened or closed for shade on Shabbos?,"
An umbrella may not be opened for shade on Shabbos regardless of where it’s standing.
If a patio umbrella which is affixed to the ground is opened partially before Shabbos, it may be opened fully on Shabbos. This however does not apply to regular umbrellas.","###question 
  Is a patio umbrella allowed to be opened or closed for shade on Shabbos?.
 ###answer 
 
An umbrella may not be opened for shade on Shabbos regardless of where it’s standing.
If a patio umbrella which is affixed to the ground is opened partially before Shabbos, it may be opened fully on Shabbos. This however does not apply to regular umbrellas."
" What do I do if I dropped a Mezuzah on the ground?
I feel very badly because while I was trying to affix a mezuzah, it went on the ground briefly.
I had put it on top of my phone which was resting on the ground as I was going to put it up on a doorway outside. But then I accidentally made it roll off to the ground. It was wrapped only in parchment.
Is there anything I should do? Also is it ok that I then put up that same Mezuzah already?","
The idea of fasting when holy objects fall to the ground G-D forbid is exclusive to a Sefer Torah or tefillin, not mezuza. However it is proper to give tzedaka as a means of teshuva, and some write to give in the amount of 18 – Chai (18 cents, 18 quarters or 18 dollars, etc.).","###question 
  What do I do if I dropped a Mezuzah on the ground?
I feel very badly because while I was trying to affix a mezuzah, it went on the ground briefly.
I had put it on top of my phone which was resting on the ground as I was going to put it up on a doorway outside. But then I accidentally made it roll off to the ground. It was wrapped only in parchment.
Is there anything I should do? Also is it ok that I then put up that same Mezuzah already?.
 ###answer 
 
The idea of fasting when holy objects fall to the ground G-D forbid is exclusive to a Sefer Torah or tefillin, not mezuza. However it is proper to give tzedaka as a means of teshuva, and some write to give in the amount of 18 – Chai (18 cents, 18 quarters or 18 dollars, etc.)."
 Must Melava Malka be eaten before Chatzos Halayla or is it just as good to do it after?,"One should eat Melava Malka as close as possible to Shabbos and avoid other activities till eating Melava Malka. Preferably it should at least be before Chatzos.
If one did not eat Melava Malka before Chatzos, they should eat after Chatzos.","###question 
  Must Melava Malka be eaten before Chatzos Halayla or is it just as good to do it after?.
 ###answer 
 One should eat Melava Malka as close as possible to Shabbos and avoid other activities till eating Melava Malka. Preferably it should at least be before Chatzos.
If one did not eat Melava Malka before Chatzos, they should eat after Chatzos."
 What is the concept of having something warm on Motzei Shabbos?,"
There are two separate ideas, both derived from the Gemara in Mesechta Shabbos 119b.
One is to cook something new for Melava Malka (-since it is freshly cooked it is usually warm but that is not the point-) and the other is to drink hot water on Motzei Shabbos.
Cooking something new for Melava Malka is a Halacha, but it is not a full obligation, rather it is the preferred manner of making Melava Malka. If this is difficult, one can instead eat fruits for Melava Malka. (this meal is also a segula for the luz bone etc.)
Drinking hot water on Motzei Shabbos is not an obligation but rather has a special healing effect.
The common Chabad custom (-not unique to Chabad-) is to make Hamotzie and cook something new (not necessarily fleishig) for Melava Malka and drink hot water/tea.
P.S In Likutei Sichos vol 36 p. 70 there is a Sicha in which the Rebbe explains at length the Halachic and symbolic idea of Melave Malka etc.","###question 
  What is the concept of having something warm on Motzei Shabbos?.
 ###answer 
 
There are two separate ideas, both derived from the Gemara in Mesechta Shabbos 119b.
One is to cook something new for Melava Malka (-since it is freshly cooked it is usually warm but that is not the point-) and the other is to drink hot water on Motzei Shabbos.
Cooking something new for Melava Malka is a Halacha, but it is not a full obligation, rather it is the preferred manner of making Melava Malka. If this is difficult, one can instead eat fruits for Melava Malka. (this meal is also a segula for the luz bone etc.)
Drinking hot water on Motzei Shabbos is not an obligation but rather has a special healing effect.
The common Chabad custom (-not unique to Chabad-) is to make Hamotzie and cook something new (not necessarily fleishig) for Melava Malka and drink hot water/tea.
P.S In Likutei Sichos vol 36 p. 70 there is a Sicha in which the Rebbe explains at length the Halachic and symbolic idea of Melave Malka etc."
"If one ate two foods that each one needs M’ain Shalosh, (for example, figs and mezonos, etc), but only mentioned one type when starting the bracha and then in the middle of the bracha remembered the second type, what is the proper procedure at that point: should he add it in at the end, or should he just finish with what he started and make the bracha again?","
You should go back to the beginning after the opening words “Baruch Ato etc. Melech Haloam” and mention both categories of food.
If one already finished the M’ain Shalosh having mentioned only one type of food at the beginning and both at the end, he should not repeat the Bracha.
If one has already finished M’ain Shalosh having mentioned only one of the two types of foods, it would depend on which foods it was. If one ate mezonos and wine and he recited only al hagefen it must be repeated. If however one recited only al hamichya, there is a doubt as to the halacha. Therefore, he should either take another cup of wine and recite a bracha acharona or have someone else who drank wine make the bracha for him. (If this is not possible, he can take more mezonos, and recite al hamichya, and include al hagefen in the bracha). Where this is also not possible, he can eat fruit of shivas haminim and recite al haetz (which can cover the wine where no other choice exists). The same should be done if al hamichya was recited on dates.
Additionally, if one recited al haetz when eating mezonos and fruit from shivas Haminim I’m it wouldn’t qualify for the mezonos, but on wine it does. Likewise, al hamichya doesn’t qualify on fruit (except dates as above), nor does al hagefen qualify on fruit, even grapes.
All this applies when eating two types of food but only one was mentioned. When eating one type of food only and one recited the wrong bracha acharona the halachos are slightly different.","###question 
 If one ate two foods that each one needs M’ain Shalosh, (for example, figs and mezonos, etc), but only mentioned one type when starting the bracha and then in the middle of the bracha remembered the second type, what is the proper procedure at that point: should he add it in at the end, or should he just finish with what he started and make the bracha again?.
 ###answer 
 
You should go back to the beginning after the opening words “Baruch Ato etc. Melech Haloam” and mention both categories of food.
If one already finished the M’ain Shalosh having mentioned only one type of food at the beginning and both at the end, he should not repeat the Bracha.
If one has already finished M’ain Shalosh having mentioned only one of the two types of foods, it would depend on which foods it was. If one ate mezonos and wine and he recited only al hagefen it must be repeated. If however one recited only al hamichya, there is a doubt as to the halacha. Therefore, he should either take another cup of wine and recite a bracha acharona or have someone else who drank wine make the bracha for him. (If this is not possible, he can take more mezonos, and recite al hamichya, and include al hagefen in the bracha). Where this is also not possible, he can eat fruit of shivas haminim and recite al haetz (which can cover the wine where no other choice exists). The same should be done if al hamichya was recited on dates.
Additionally, if one recited al haetz when eating mezonos and fruit from shivas Haminim I’m it wouldn’t qualify for the mezonos, but on wine it does. Likewise, al hamichya doesn’t qualify on fruit (except dates as above), nor does al hagefen qualify on fruit, even grapes.
All this applies when eating two types of food but only one was mentioned. When eating one type of food only and one recited the wrong bracha acharona the halachos are slightly different."
 Could I put a bookmark in a Sefer on Shabbos? Is that considered preparing from Shabbos to weekday?,"Another Question:
Can I look through Haggados on Shabbos and put paperclips on pages that I want to revisit after Shabbos? (i.e. to prepare Dvar torahs for my students)
Answer to both:
Yes, this is Allowed.
See also here: 
Dog-earring on Shabbos","###question 
  Could I put a bookmark in a Sefer on Shabbos? Is that considered preparing from Shabbos to weekday?.
 ###answer 
 Another Question:
Can I look through Haggados on Shabbos and put paperclips on pages that I want to revisit after Shabbos? (i.e. to prepare Dvar torahs for my students)
Answer to both:
Yes, this is Allowed.
See also here: 
Dog-earring on Shabbos"
 Is it Chabad Minhag to say Al Tira by Kiddush Levana or not?,"It is unclear whether it’s recited.
In practice, one should recite it.","###question 
  Is it Chabad Minhag to say Al Tira by Kiddush Levana or not?.
 ###answer 
 It is unclear whether it’s recited.
In practice, one should recite it."
 Can one listen to music the night before Shiva Asar B’Tamuz?,"No.
The Dinim of the three weeks apply from the night before the fast.","###question 
  Can one listen to music the night before Shiva Asar B’Tamuz?.
 ###answer 
 No.
The Dinim of the three weeks apply from the night before the fast."
 Is there any problem with piercing a bag of juice to drink with a straw (e.g. Capri Sun) on Shabbos?,"There is an argument amongst contemporary poskim if one is allowed to open it on Shabbos.
In practice, one should open it before Shabbos. If one forgot to do so, there is room for leniency to do it on Shabbos. However, even then it is best to cut or rip the entire top of the carton and avoid the issue.
See here for similar topic:
Is one allowed to pull open the seal of a carton orange juice bottle on Shabbos?","###question 
  Is there any problem with piercing a bag of juice to drink with a straw (e.g. Capri Sun) on Shabbos?.
 ###answer 
 There is an argument amongst contemporary poskim if one is allowed to open it on Shabbos.
In practice, one should open it before Shabbos. If one forgot to do so, there is room for leniency to do it on Shabbos. However, even then it is best to cut or rip the entire top of the carton and avoid the issue.
See here for similar topic:
Is one allowed to pull open the seal of a carton orange juice bottle on Shabbos?"
" Can I taste and spit out Stam Yeinom wine examples in a class?
I need to do a training class for my business which requires knowledge of 50 different examples of wine from around the world. The wine is stam yeinom. Many of the examples would be available in kosher but I can’t bring them to the class and it would cost me a lot of money to buy them all. I heard that a woman can taste food on a fast day and spit it out and this shows that she doesn’t want to have benefit from it.
Can I taste and spit the stam yeinom examples in this class?","
According to most poskim, this is forbidden (unlike food on a fast day, which is essentially kosher).
You may however smell the wine to understand its taste.","###question 
  Can I taste and spit out Stam Yeinom wine examples in a class?
I need to do a training class for my business which requires knowledge of 50 different examples of wine from around the world. The wine is stam yeinom. Many of the examples would be available in kosher but I can’t bring them to the class and it would cost me a lot of money to buy them all. I heard that a woman can taste food on a fast day and spit it out and this shows that she doesn’t want to have benefit from it.
Can I taste and spit the stam yeinom examples in this class?.
 ###answer 
 
According to most poskim, this is forbidden (unlike food on a fast day, which is essentially kosher).
You may however smell the wine to understand its taste."
 Will trees be subject to the laws of Orlah when they will grow fruit the same day that they are planted?,"Yes, unless it was a barren tree before, or – according to some opinions – it was planted before Klal Yisroel arrived to Eretz Yisroel (at least in areas which were originally not part of Eretz Yisroel, or were conquered through Yehoshua but not subsequently through the olei Bavel).
During the second era of Yemos HaMashiach, after the final resurrection, some maintain there will be no prohibition against Orlah or other Mitzvos.","###question 
  Will trees be subject to the laws of Orlah when they will grow fruit the same day that they are planted?.
 ###answer 
 Yes, unless it was a barren tree before, or – according to some opinions – it was planted before Klal Yisroel arrived to Eretz Yisroel (at least in areas which were originally not part of Eretz Yisroel, or were conquered through Yehoshua but not subsequently through the olei Bavel).
During the second era of Yemos HaMashiach, after the final resurrection, some maintain there will be no prohibition against Orlah or other Mitzvos."
" Can I make the Bracha Ha’eitz after making the Bracha Ho’adama?
If I forgot to say Ha’etzon a fruit and said Hoadama already on a vegetable negating the order of brachos, am I still able to say Ha’etzor it was inadvertently been covered and my Ha’etzwould be a bracha l’vatalah?
Is it true for all brachos and the orders?","
You should still say Ha’etz, because Hoadama only works for the fruit if you say it on the fruit itself (or according to some also if you specifically have it in mind, but not where it was recited on the Hoadama without any intention for the fruit).
The same applies to all Brachos and orders: if the order was changed, one should still say the correct Bracha.
One exception would be if one already made an Ha’etz and wants to eat a banana that was in front of him during the Bracha. In this case, one was Yotzei with the Ha’etz and should not make a Hoadama, since it’s questionable whether bananas are really Hoadama.","###question 
  Can I make the Bracha Ha’eitz after making the Bracha Ho’adama?
If I forgot to say Ha’etzon a fruit and said Hoadama already on a vegetable negating the order of brachos, am I still able to say Ha’etzor it was inadvertently been covered and my Ha’etzwould be a bracha l’vatalah?
Is it true for all brachos and the orders?.
 ###answer 
 
You should still say Ha’etz, because Hoadama only works for the fruit if you say it on the fruit itself (or according to some also if you specifically have it in mind, but not where it was recited on the Hoadama without any intention for the fruit).
The same applies to all Brachos and orders: if the order was changed, one should still say the correct Bracha.
One exception would be if one already made an Ha’etz and wants to eat a banana that was in front of him during the Bracha. In this case, one was Yotzei with the Ha’etz and should not make a Hoadama, since it’s questionable whether bananas are really Hoadama."
What can I do with those dishes?,"
As long as either the microwave or mug wasn’t used for fleishig/milchig within 24 hours, everything is ok.","###question 
 What can I do with those dishes?.
 ###answer 
 
As long as either the microwave or mug wasn’t used for fleishig/milchig within 24 hours, everything is ok."
" Is it necessary to have bread on the table during Bentching?
Is it necessary to have bread on the table during bentching after a meal, or is it enough to have the bread in view in the same room? (I’m asking for a classroom of young children, who are tempted to touch/destroy the bread left on the table).","
It is necessary to leave the bread on the table where one ate. Leaving bread in the same room is not enough. However, one may clear the table of big pieces of bread and just keep some crumbs, as long as they are big enough that it will be considered normal to eat (i. e. it shouldn’t be so small that it will be considered like dust).
You may also put the pieces of bread in a bag and tie it so that the kids shouldn’t play with it.
If none of this is possible, and since there is concern that the bread will be destroyed or defaced, you don’t have to leave bread on the table.","###question 
  Is it necessary to have bread on the table during Bentching?
Is it necessary to have bread on the table during bentching after a meal, or is it enough to have the bread in view in the same room? (I’m asking for a classroom of young children, who are tempted to touch/destroy the bread left on the table)..
 ###answer 
 
It is necessary to leave the bread on the table where one ate. Leaving bread in the same room is not enough. However, one may clear the table of big pieces of bread and just keep some crumbs, as long as they are big enough that it will be considered normal to eat (i. e. it shouldn’t be so small that it will be considered like dust).
You may also put the pieces of bread in a bag and tie it so that the kids shouldn’t play with it.
If none of this is possible, and since there is concern that the bread will be destroyed or defaced, you don’t have to leave bread on the table."
Is it only leather shoes?,"Does one wash their hands only if in the middle of davening or learning?
Is it preferable to wash negel vasser or just a rinse?
Answers:
There is no difference in what material the shoes are made of.
One should ideally strive to wash one’s hands right after touching shoes.","###question 
 Is it only leather shoes?.
 ###answer 
 Does one wash their hands only if in the middle of davening or learning?
Is it preferable to wash negel vasser or just a rinse?
Answers:
There is no difference in what material the shoes are made of.
One should ideally strive to wash one’s hands right after touching shoes."
" The Chazan Skipped Tachanun and said Kaddish. What should be done?
If a Minyan skips Tachanun, thinking that there is no Tachanun, and they said Kaddish, but then they find out that there is Tachanun, should they say Tachanun? If yes should they say Kaddish again?","
Tachnun should be said, and Kaddish should be recited only after U’va Letziyon. If this happens at Mincha, no kaddish is recited after Tachanun, and the minyan should proceed to Aleinu.","###question 
  The Chazan Skipped Tachanun and said Kaddish. What should be done?
If a Minyan skips Tachanun, thinking that there is no Tachanun, and they said Kaddish, but then they find out that there is Tachanun, should they say Tachanun? If yes should they say Kaddish again?.
 ###answer 
 
Tachnun should be said, and Kaddish should be recited only after U’va Letziyon. If this happens at Mincha, no kaddish is recited after Tachanun, and the minyan should proceed to Aleinu."
 May a Kohen who is married to a non-Jew do Birchas Kohanim?,No.,"###question 
  May a Kohen who is married to a non-Jew do Birchas Kohanim?.
 ###answer 
 No."
 If one forgot to say Vehu Rachum on Monday or Thursday can he make it up by Mincha?,Yes.,"###question 
  If one forgot to say Vehu Rachum on Monday or Thursday can he make it up by Mincha?.
 ###answer 
 Yes."
" Which website should I follow for Halachic times?
I’ve noticed there is always a significant time difference when I compare the time of tzeis hakochavim on myzmanim.com versus on chabad.org.
Can you explain why this is, and which site is accurate?","
The reason for the difference is due to the various opinions on how to calculate this zman; both websites include many opinions while choosing one to use as its default. (On chabad.org you can click on “Additional Zmanim” to see the other opinions. On myzmanim.com you can click on the green arrow pointing down to see them.)
In practice, you may rely on the “default zman“ on Chabad.org.
See also here:
1. What would be preferred, to Daven Maariv early with a Minyan (in a case where one Davened Mincha after Plag), or to Daven Beychidus after Tzeis? 2. In general from what time can one start Davening Maariv Lechatchila?
My Shul is in Boro Park (11218); what time should we Daven Maariv Leil Purim?
Listen here for an analysis of some of the issues (Hebrew):
https://asktherav.com/wp-content/uploads/2015/06/Kinus-Torah-Pesach-5778-Rabbi-Braun-Zmanim.mp3","###question 
  Which website should I follow for Halachic times?
I’ve noticed there is always a significant time difference when I compare the time of tzeis hakochavim on myzmanim.com versus on chabad.org.
Can you explain why this is, and which site is accurate?.
 ###answer 
 
The reason for the difference is due to the various opinions on how to calculate this zman; both websites include many opinions while choosing one to use as its default. (On chabad.org you can click on “Additional Zmanim” to see the other opinions. On myzmanim.com you can click on the green arrow pointing down to see them.)
In practice, you may rely on the “default zman“ on Chabad.org.
See also here:
1. What would be preferred, to Daven Maariv early with a Minyan (in a case where one Davened Mincha after Plag), or to Daven Beychidus after Tzeis? 2. In general from what time can one start Davening Maariv Lechatchila?
My Shul is in Boro Park (11218); what time should we Daven Maariv Leil Purim?
Listen here for an analysis of some of the issues (Hebrew):
https://asktherav.com/wp-content/uploads/2015/06/Kinus-Torah-Pesach-5778-Rabbi-Braun-Zmanim.mp3"
" Is there a permissible way to kasher yeshiva’s fleishige microwave to be used for milchig?
Is there a permissible way to kasher yeshiva’s fleishige microwave to be used for milchig? In our case, there was no treif situation, but we’re not doing this regularly. We just have 2 fleishig microwaves and no milchig, so as a one-time thing, we want to switch permanently the status of the keli. Just checking, is that alright?","
Although the custom is not to kasher from fleishig to milchig or vice versa, even if done as a one-time thing, in this case specifically if you indeed plan on changing the status to milchigs forever, it is permitted to kasher it, following the guidelines provided here:
Article: Kashering a Microwave
Nonetheless, it recommended to make an obvious mark on the microwave that it is designated for milchigs. This should preferably be done before kashering it.
(Note that some are stringent to never kasher a microwave, and rather purchase a new one.)","###question 
  Is there a permissible way to kasher yeshiva’s fleishige microwave to be used for milchig?
Is there a permissible way to kasher yeshiva’s fleishige microwave to be used for milchig? In our case, there was no treif situation, but we’re not doing this regularly. We just have 2 fleishig microwaves and no milchig, so as a one-time thing, we want to switch permanently the status of the keli. Just checking, is that alright?.
 ###answer 
 
Although the custom is not to kasher from fleishig to milchig or vice versa, even if done as a one-time thing, in this case specifically if you indeed plan on changing the status to milchigs forever, it is permitted to kasher it, following the guidelines provided here:
Article: Kashering a Microwave
Nonetheless, it recommended to make an obvious mark on the microwave that it is designated for milchigs. This should preferably be done before kashering it.
(Note that some are stringent to never kasher a microwave, and rather purchase a new one.)"
" Can a non-Jewish freelancer programmer work for me on Shabbos?
I posted a Job on Upwork.com (a freelancing website) to develop some software (write code, test & fix, etc. using computers & servers). The freelancer I found mentioned to me in passing that he will start work on the project “tomorrow” (Shabbos, as today is Friday). Which made me wonder: do I need to specify to him not to work on my project during the hours while it’s Shabbos in his and/or my time zone?","
As long as he’s hired by the job, and he doesn’t have to do it specifically on Shabbos, and he’s not working on your premises, it’s ok.","###question 
  Can a non-Jewish freelancer programmer work for me on Shabbos?
I posted a Job on Upwork.com (a freelancing website) to develop some software (write code, test & fix, etc. using computers & servers). The freelancer I found mentioned to me in passing that he will start work on the project “tomorrow” (Shabbos, as today is Friday). Which made me wonder: do I need to specify to him not to work on my project during the hours while it’s Shabbos in his and/or my time zone?.
 ###answer 
 
As long as he’s hired by the job, and he doesn’t have to do it specifically on Shabbos, and he’s not working on your premises, it’s ok."
" If I make a batch of Challah dough and make a Bracha, must I bake all of the dough at the same time?",You don’t have to (though some are particular about this).,"###question 
  If I make a batch of Challah dough and make a Bracha, must I bake all of the dough at the same time?.
 ###answer 
 You don’t have to (though some are particular about this)."
What is the reason that these days we try not to do that if it’s brought down in Shulchan Aruch?,"
One should in fact reproach the Baal Koreh when he makes a mistake that doesn’t require him to go back, such as a change of the trop etc. (When making a mistake that requires him to go back, he should be told to do so in any case).
This should be done in a peaceful way, not through “screaming” etc., being careful not to embarrass the Baal Koreh (or anyone else) ch”v.","###question 
 What is the reason that these days we try not to do that if it’s brought down in Shulchan Aruch?.
 ###answer 
 
One should in fact reproach the Baal Koreh when he makes a mistake that doesn’t require him to go back, such as a change of the trop etc. (When making a mistake that requires him to go back, he should be told to do so in any case).
This should be done in a peaceful way, not through “screaming” etc., being careful not to embarrass the Baal Koreh (or anyone else) ch”v."
" Can one use water that was touched for Negel Vasser?
If one put a finger in their negel vasser, or something fell inside, or someone touched the water, can one use this water for negel vasser of the morning? (Does it matter if the one who touched it was tamei or not?)","
If one touches the water in the morning before he washes his hands the water becomes tamei and shouldn’t be used for negel vaser.
In a case that someone touched the water (by mistake) before going to sleep or if something falls inside, it’s ok to use it for negel vaser.","###question 
  Can one use water that was touched for Negel Vasser?
If one put a finger in their negel vasser, or something fell inside, or someone touched the water, can one use this water for negel vasser of the morning? (Does it matter if the one who touched it was tamei or not?).
 ###answer 
 
If one touches the water in the morning before he washes his hands the water becomes tamei and shouldn’t be used for negel vaser.
In a case that someone touched the water (by mistake) before going to sleep or if something falls inside, it’s ok to use it for negel vaser."
