question,answer,text
" When making Kiddush right after Licht Bentchen (before going to shul), do I also say Sholom Aleichem and Eishes Chayil or is it only for when coming home from Shul (with Malochim)?","In such a case, one says Shalom Aleichem etc. regularly before Kiddush.
P.S. Note that according to Kabbalah, one should generally not deviate from the regular order – Maariv and only then Kiddush unless necessary.","###question 
  When making Kiddush right after Licht Bentchen (before going to shul), do I also say Sholom Aleichem and Eishes Chayil or is it only for when coming home from Shul (with Malochim)?.
 ###answer 
 In such a case, one says Shalom Aleichem etc. regularly before Kiddush.
P.S. Note that according to Kabbalah, one should generally not deviate from the regular order – Maariv and only then Kiddush unless necessary."
" Is there a lack of Tznius in showing an unidentifiable picture of myself?
Am I allowed to show a picture of my belly exposed during my C-section to anyone if I am not identifiable – so it could be anyone’s belly and baby in the picture? or is it an issue of tznius?","
Not allowed.","###question 
  Is there a lack of Tznius in showing an unidentifiable picture of myself?
Am I allowed to show a picture of my belly exposed during my C-section to anyone if I am not identifiable – so it could be anyone’s belly and baby in the picture? or is it an issue of tznius?.
 ###answer 
 
Not allowed."
"Q. Can you write ו מ  ו in a sefer, and if yes, do you have to look in the front of a sefer to see if the owner indeed wrote ו מ  ו?","A. You may write that in your sefer, but one need not check before using a sefer.
Q. Can I charge others for using my sefer?
A. You may do so, if you tell people that there’s a charge.
Q. If yes would there be a difference if the person was warned or even if not warned and can you approach the person after the fact telling him that you charge?
A. There is a difference. You cannot charge in the latter case.
Q. If yes, is there an issue of geneivah in this case if you don’t pay?
If it’s official that you charge it most certainly is considered stealing if people take something without your permission.
It should be noted that in today’s day and age where seforim hardly get ruined from usage, it wouldn’t be appropriate to do all the above. This is especially true for temporary usage. In some cases, beis din might even force the owner to allow others to use them.","###question 
 Q. Can you write ו מ  ו in a sefer, and if yes, do you have to look in the front of a sefer to see if the owner indeed wrote ו מ  ו?.
 ###answer 
 A. You may write that in your sefer, but one need not check before using a sefer.
Q. Can I charge others for using my sefer?
A. You may do so, if you tell people that there’s a charge.
Q. If yes would there be a difference if the person was warned or even if not warned and can you approach the person after the fact telling him that you charge?
A. There is a difference. You cannot charge in the latter case.
Q. If yes, is there an issue of geneivah in this case if you don’t pay?
If it’s official that you charge it most certainly is considered stealing if people take something without your permission.
It should be noted that in today’s day and age where seforim hardly get ruined from usage, it wouldn’t be appropriate to do all the above. This is especially true for temporary usage. In some cases, beis din might even force the owner to allow others to use them."
 Is one allowed to go on the roof of a story building without gates?,"One may go up there on a temporary basis if he is careful, unless its dark etc.","###question 
  Is one allowed to go on the roof of a story building without gates?.
 ###answer 
 One may go up there on a temporary basis if he is careful, unless its dark etc."
 When should one eat Matzah on Pesach Sheni?,"The main custom is to eat Matza during a meal of the daytime, on the 14th of Iyar. (This year, since it’s Erev Shabbos, one should make sure to begin such meal before the 10th Halachic hour of the day).
In some places, however, the Rebbe cites the Minhag also in regards to the night of the 15th (the time when the Korban was eaten in the times of the Beis Hamikdash).
It’s recorded in some places that the Rebbe ate the Matzah on the day of the 14th or – sometimes and – on the night of the 15th. (There were a few exceptions, such as when Pesach Sheini would be on a Taanis Behab, or when the Rebbe went to the Ohel).
[To note also that it’s recorded that on Pesach Sheini 5712 – a Friday, and the day after the passing of the Rebbe’s brother, R. Yisroel Aryeh Leib – the Rebbe washed for a meal and ate from the Matzah that was baked on Erev Pesach (even though generally the Rebbe would not wash for a meal on Erev Shabbos).]
Additionally, in the Sicha of Shabbos Parahas Shmini 5740 (not Muga), it’s recorded that the Rebbe mentioned the different customs on this (such as eating on the night/day/afternoon of the 14th), and stated that those who wish to be Mehader (scrupulous) eat on all these 3 occasions, as well as on the days before and after Pesach Sheini. The implication however is that this was not mentioned as a practical directive.","###question 
  When should one eat Matzah on Pesach Sheni?.
 ###answer 
 The main custom is to eat Matza during a meal of the daytime, on the 14th of Iyar. (This year, since it’s Erev Shabbos, one should make sure to begin such meal before the 10th Halachic hour of the day).
In some places, however, the Rebbe cites the Minhag also in regards to the night of the 15th (the time when the Korban was eaten in the times of the Beis Hamikdash).
It’s recorded in some places that the Rebbe ate the Matzah on the day of the 14th or – sometimes and – on the night of the 15th. (There were a few exceptions, such as when Pesach Sheini would be on a Taanis Behab, or when the Rebbe went to the Ohel).
[To note also that it’s recorded that on Pesach Sheini 5712 – a Friday, and the day after the passing of the Rebbe’s brother, R. Yisroel Aryeh Leib – the Rebbe washed for a meal and ate from the Matzah that was baked on Erev Pesach (even though generally the Rebbe would not wash for a meal on Erev Shabbos).]
Additionally, in the Sicha of Shabbos Parahas Shmini 5740 (not Muga), it’s recorded that the Rebbe mentioned the different customs on this (such as eating on the night/day/afternoon of the 14th), and stated that those who wish to be Mehader (scrupulous) eat on all these 3 occasions, as well as on the days before and after Pesach Sheini. The implication however is that this was not mentioned as a practical directive."
" Can I make Kiddush and taste something before finishing Shnayim Mikrah?
The Alter Rebbe writes in his Shulchon Aruch (285:5):
The optimum manner of fulfilling the mitzvah is to complete [the review of the Torah reading] before one eats on Shabbos morning. For Rabbeinu HaKadosh instructed his sons not to eat on Shabbos morning before they finished reviewing the weekly Torah portion twice in the original and once in the Aramaic translation.
What is the definition of “before one eats on Shabbos morning” – is it before one eats at all (so before Shacharis, as in page 27 of ” ”), before one makes Kiddush, or before one washes for the meal?","
Before the proper Shabbos meal.","###question 
  Can I make Kiddush and taste something before finishing Shnayim Mikrah?
The Alter Rebbe writes in his Shulchon Aruch (285:5):
The optimum manner of fulfilling the mitzvah is to complete [the review of the Torah reading] before one eats on Shabbos morning. For Rabbeinu HaKadosh instructed his sons not to eat on Shabbos morning before they finished reviewing the weekly Torah portion twice in the original and once in the Aramaic translation.
What is the definition of “before one eats on Shabbos morning” – is it before one eats at all (so before Shacharis, as in page 27 of ” ”), before one makes Kiddush, or before one washes for the meal?.
 ###answer 
 
Before the proper Shabbos meal."
Q. Must one read the unread haftorah of the two?,"A. Not halachically required, but it’s minhag Chabad.
ום ום ׳ ון.
Q. If one should read the 2nd Haftorah, when should it be read?
A. After you read the haftorah that is read in shul. Alternatively it can be said at different times. See ום ום ׳ ","###question 
 Q. Must one read the unread haftorah of the two?.
 ###answer 
 A. Not halachically required, but it’s minhag Chabad.
ום ום ׳ ון.
Q. If one should read the 2nd Haftorah, when should it be read?
A. After you read the haftorah that is read in shul. Alternatively it can be said at different times. See ום ום ׳ "
 מ  ום ” ומ  ן  ו ו?," ו ון .
מ ם  ומ  ו . וו ז וו׳.  ך ו ומ מ וו   מו   ן – ו״  ׳ 505. ״  ׳ מ. ׳ מם ״ ׳ 18. ן  ממ״ וף ׳ ״ ו מו . ו״ ״  מו  וו  מ זו. ו מ״ ו״ ז, . ״ ם .
 מום – ו  ״ז  ממ,  ו״ מ״ . ו״ ״ז , . (ו ״  ׳  ו מ ו  וו ). וו״ ,  ו ו  ו ומ . ון ו  מו ם  מו ומו, ״  ו ״ (מ״. ו ו״ מם מץ .  ו ז  ום, ״. ומ ום מו  מו  ן,   ום. ו ו ם מ מו ומם).  וו ,    ום. וו מ ן  , ו מ ו, ו ״  –  ״ מו״  ׳ מ וך.  ו , ז. וו ז ם ן  ום –  מ״ ם. ״ ו״ ו,   ם ו״ ן ום . ( ם  ו מו  מו). מ ם . ״   ׳  (  ו  ם ום מ ו ). ום ז  ם מו ו וו׳. ו מ״ , מ, ן ומו ן ו ו״. וף ו ו ו״ ו״מ  ו  מ ם –   ״   מו   מו. ו ו״ זון ו מ.   , . וו ם ם ו מו ומם ( ו״ ״ ו״ .   ם ״  ״ ו) ו . וו״ ״ ו ו ומ  ן מ מ ו   ו. וף ם ן ו מן  ו מ ן ו ו״, ״  ו  ומו ון . ו ״ ז ׳ .  ׳ .
ו  מומו  ו   ן ם  . ו מומו  מו  מם ומם ו ן.
וו״ ״ ו  ן וך  , ו . ום  ו ומ וך  ום.
ו״, ן ״ן  ן ו  ו  מום. (  ״ מ״  ׳ 307. ״ ז ׳ ). ום ו ו  ו – מ״ ׳    מום ו מו ו .
ום ו מו   –  ״ ו״ .
ומ ן ומם ו   ו ( ו״ ״ז ם. ו״ ז ״ . ו מ״ , ) –  ו ון מו  ״ז וף  מו מו ון מו ו ם. ו״ מ  ו   ״ז. ו״ז ו ״ ״ ( ם ו  ) ו  . ון, ן ו ן ומו  ום ״ ם. ו ׳ ו ״ מו  ׳ 49: ון מ  ״   ומ   ו מ  וומ .
ו״ ום ם ם ״  ו  . ו  ו ו, . ו״.
ו מ ו ״  ומם. ו״מ. (ו ׳ מם ׳ 6 ם מ  ום  ׳ מ וו״, ומ ו מ מן מם וון מו מו    ו). ו״ מו מ  ומ מו    ם , ו ם ״  ם, ף ן  ומם, ו  ן  ום מם.
ם ומ   – ו  מו.
ן  מ״ ,  מו ומם  ״ ״ ומ .  ו ו מ. ו ווו מ ו   מו וומ  –  מ.","###question 
  מ  ום ” ומ  ן  ו ו?.
 ###answer 
  ו ון .
מ ם  ומ  ו . וו ז וו׳.  ך ו ומ מ וו   מו   ן – ו״  ׳ 505. ״  ׳ מ. ׳ מם ״ ׳ 18. ן  ממ״ וף ׳ ״ ו מו . ו״ ״  מו  וו  מ זו. ו מ״ ו״ ז, . ״ ם .
 מום – ו  ״ז  ממ,  ו״ מ״ . ו״ ״ז , . (ו ״  ׳  ו מ ו  וו ). וו״ ,  ו ו  ו ומ . ון ו  מו ם  מו ומו, ״  ו ״ (מ״. ו ו״ מם מץ .  ו ז  ום, ״. ומ ום מו  מו  ן,   ום. ו ו ם מ מו ומם).  וו ,    ום. וו מ ן  , ו מ ו, ו ״  –  ״ מו״  ׳ מ וך.  ו , ז. וו ז ם ן  ום –  מ״ ם. ״ ו״ ו,   ם ו״ ן ום . ( ם  ו מו  מו). מ ם . ״   ׳  (  ו  ם ום מ ו ). ום ז  ם מו ו וו׳. ו מ״ , מ, ן ומו ן ו ו״. וף ו ו ו״ ו״מ  ו  מ ם –   ״   מו   מו. ו ו״ זון ו מ.   , . וו ם ם ו מו ומם ( ו״ ״ ו״ .   ם ״  ״ ו) ו . וו״ ״ ו ו ומ  ן מ מ ו   ו. וף ם ן ו מן  ו מ ן ו ו״, ״  ו  ומו ון . ו ״ ז ׳ .  ׳ .
ו  מומו  ו   ן ם  . ו מומו  מו  מם ומם ו ן.
וו״ ״ ו  ן וך  , ו . ום  ו ומ וך  ום.
ו״, ן ״ן  ן ו  ו  מום. (  ״ מ״  ׳ 307. ״ ז ׳ ). ום ו ו  ו – מ״ ׳    מום ו מו ו .
ום ו מו   –  ״ ו״ .
ומ ן ומם ו   ו ( ו״ ״ז ם. ו״ ז ״ . ו מ״ , ) –  ו ון מו  ״ז וף  מו מו ון מו ו ם. ו״ מ  ו   ״ז. ו״ז ו ״ ״ ( ם ו  ) ו  . ון, ן ו ן ומו  ום ״ ם. ו ׳ ו ״ מו  ׳ 49: ון מ  ״   ומ   ו מ  וומ .
ו״ ום ם ם ״  ו  . ו  ו ו, . ו״.
ו מ ו ״  ומם. ו״מ. (ו ׳ מם ׳ 6 ם מ  ום  ׳ מ וו״, ומ ו מ מן מם וון מו מו    ו). ו״ מו מ  ומ מו    ם , ו ם ״  ם, ף ן  ומם, ו  ן  ום מם.
ם ומ   – ו  מו.
ן  מ״ ,  מו ומם  ״ ״ ומ .  ו ו מ. ו ווו מ ו   מו וומ  –  מ."
 Is there an Inyan to say both one’s old and new Kapitelach of Tehillim on one’s birthday?,Only the new one.,"###question 
  Is there an Inyan to say both one’s old and new Kapitelach of Tehillim on one’s birthday?.
 ###answer 
 Only the new one."
" Is saying “Thank you” for a loan considered Ribbis?
When obtaining or repaying a loan, may I say “thank you”, or is that considered Ribbis? If not allowed, what would be an appropriate phrase, like saying, “I appreciate it”?","
Expressing gratitude with a “thank you” for a loan is not permitted. It is recommended to stay silent, despite potential momentary awkwardness. Another option is to say “זו מוו” instead, which is permissible.","###question 
  Is saying “Thank you” for a loan considered Ribbis?
When obtaining or repaying a loan, may I say “thank you”, or is that considered Ribbis? If not allowed, what would be an appropriate phrase, like saying, “I appreciate it”?.
 ###answer 
 
Expressing gratitude with a “thank you” for a loan is not permitted. It is recommended to stay silent, despite potential momentary awkwardness. Another option is to say “זו מוו” instead, which is permissible."
"If the Rambam’s description of Moshiach “yachuf kol Yisrael” means persuading instead of forcing/compelling, then why would the Rambam use the word “yachuf”?","
״ ״מ ״ וף ו ם –  וו ,  ו״. ם ז, . ו׳ וו מ, . ו׳ ״ , . ו׳ ון , . ״ז ם , ז. וו״ ו , . ו ו״ ו ׳ 140. ו״ז ו  ׳ 458. ו ו״  ׳ 97.
וו״ –  ם ״ו. ״ ״. ו ו ״  ׳ 108. ו״  ו וו זן ם מ״ ו״. ו״ ״  ץ  ׳ .
וו, ו מו, ”  ו ם.
ו”  ו מו”.","###question 
 If the Rambam’s description of Moshiach “yachuf kol Yisrael” means persuading instead of forcing/compelling, then why would the Rambam use the word “yachuf”?.
 ###answer 
 
״ ״מ ״ וף ו ם –  וו ,  ו״. ם ז, . ו׳ וו מ, . ו׳ ״ , . ו׳ ון , . ״ז ם , ז. וו״ ו , . ו ו״ ו ׳ 140. ו״ז ו  ׳ 458. ו ו״  ׳ 97.
וו״ –  ם ״ו. ״ ״. ו ו ״  ׳ 108. ו״  ו וו זן ם מ״ ו״. ו״ ״  ץ  ׳ .
וו, ו מו, ”  ו ם.
ו”  ו מו”."
"If I have kavana when eating Hamotzie to continue eating somewhere else after a while, do I have to eat davka bread in the second place? And is there a shiur required?","
A kezais of bread.","###question 
 If I have kavana when eating Hamotzie to continue eating somewhere else after a while, do I have to eat davka bread in the second place? And is there a shiur required?.
 ###answer 
 
A kezais of bread."
We have a newborn patient who has hypospadias (penile deformity that usually precludes getting a Bris with a Mohel. It typically needs to be done in the OR with a urologist). The reason for this is that we want to save the foreskin to help with the reconstruction of the penis. Our patient is Orthodox. Is there any work around to still allow for a bris in some capacity on day 8 but to also not remove the foreskin?,"
There is such an option to have bris on day 8 and also not remove the foreskin completely. There are however new approaches for this surgery, where this won’t work. There is also a possibility to use only the ו . It is recommended to have an expert mohel talk to the surgeon about all of this.","###question 
 We have a newborn patient who has hypospadias (penile deformity that usually precludes getting a Bris with a Mohel. It typically needs to be done in the OR with a urologist). The reason for this is that we want to save the foreskin to help with the reconstruction of the penis. Our patient is Orthodox. Is there any work around to still allow for a bris in some capacity on day 8 but to also not remove the foreskin?.
 ###answer 
 
There is such an option to have bris on day 8 and also not remove the foreskin completely. There are however new approaches for this surgery, where this won’t work. There is also a possibility to use only the ו . It is recommended to have an expert mohel talk to the surgeon about all of this."
"Could I Take it out of my ears beshinui, even though it’s going to stop the music automatically (if there’s no non-Jew around)?"," 
Yes.","###question 
 Could I Take it out of my ears beshinui, even though it’s going to stop the music automatically (if there’s no non-Jew around)?.
 ###answer 
  
Yes."
" Can a young child Daven Mariv from Plag HaMincha?
My son is 9 years old, finishing 3rd grade and B”H davens three times a day. Now with Maariv in the summer being so late, it is hard for him to stay up to the zman of Tzeis to daven. Could I have him daven from Plag Hamincha, and could he rely on that for Krias Shema as well considering he is before Bar Mitzva?","
Better if he could say Shema after tzeis, or at least after Shkiah, but if not possible there is what to rely upon.
This wouldn’t apply when is older, even before Bar Mitzvah.","###question 
  Can a young child Daven Mariv from Plag HaMincha?
My son is 9 years old, finishing 3rd grade and B”H davens three times a day. Now with Maariv in the summer being so late, it is hard for him to stay up to the zman of Tzeis to daven. Could I have him daven from Plag Hamincha, and could he rely on that for Krias Shema as well considering he is before Bar Mitzva?.
 ###answer 
 
Better if he could say Shema after tzeis, or at least after Shkiah, but if not possible there is what to rely upon.
This wouldn’t apply when is older, even before Bar Mitzvah."
" ?ם מו   ו ו מום ו  מ ו ו ” ”, ון ך ן ו ום וומ","ן ז ו  מו.
ום מו  מם מום  מו ומ מ. ו מ ם  ׳.
מוו:
  ו זמן – ומ מ  ׳ . מ  ׳ -. מ   ׳ .  מוך ׳ . מו ו ׳ 328. ו וו ׳ ו-. ו מו ׳ . מ מ ו ׳ .   . וץ ו  ז ׳ .  ן , , .","###question 
  ?ם מו   ו ו מום ו  מ ו ו ” ”, ון ך ן ו ום וומ.
 ###answer 
 ן ז ו  מו.
ום מו  מם מום  מו ומ מ. ו מ ם  ׳.
מוו:
  ו זמן – ומ מ  ׳ . מ  ׳ -. מ   ׳ .  מוך ׳ . מו ו ׳ 328. ו וו ׳ ו-. ו מו ׳ . מ מ ו ׳ .   . וץ ו  ז ׳ .  ן , , ."
 ?ם   ן ו  24 ו ם  ו,"מ  ו  מ.
וף ומץ   ו ’. ו מו   ” ם ’  ו ’ ”. ״ ,   ׳ מ. ו״ , . וץ ו״ ׳ ׳. וו מומו  ו״  ״ ו״ ו ו  מ – ״ז , .    ו ׳ ו״ ׳ 32. ו ’ מ  מ’ .
ום  ״,  ן מן –  ״ ׳ ו. (מ  .  ם:  וו  ). מ״ , . (ו מ״ ם ״ מ מ ז). מו״ : מן ן. ו מ״   . ( ם מ  ו ן). ״ ,  ך  ו, ו  מ. ו ו״  ם , .","###question 
  ?ם   ן ו  24 ו ם  ו.
 ###answer 
 מ  ו  מ.
וף ומץ   ו ’. ו מו   ” ם ’  ו ’ ”. ״ ,   ׳ מ. ו״ , . וץ ו״ ׳ ׳. וו מומו  ו״  ״ ו״ ו ו  מ – ״ז , .    ו ׳ ו״ ׳ 32. ו ’ מ  מ’ .
ום  ״,  ן מן –  ״ ׳ ו. (מ  .  ם:  וו  ). מ״ , . (ו מ״ ם ״ מ מ ז). מו״ : מן ן. ו מ״   . ( ם מ  ו ן). ״ ,  ך  ו, ו  מ. ו ו״  ם , ."
" Can I gift my wife jewelry before I accepted Shabbos?
If my wife takes in Shabbos early or before the shekia (within 18 minutes), can I give her jewelry after she lights if I haven’t accepted Shabbos yet?
Gifts on Shabbos","
Questionable.
If it is Shabbos jewelry to be worn in Shabbos it’s less of an issue. Nonetheless, it is best if you have in mind that she shouldn’t acquire it until after Shabbos and that until such time it is considered as a loan.","###question 
  Can I gift my wife jewelry before I accepted Shabbos?
If my wife takes in Shabbos early or before the shekia (within 18 minutes), can I give her jewelry after she lights if I haven’t accepted Shabbos yet?
Gifts on Shabbos.
 ###answer 
 
Questionable.
If it is Shabbos jewelry to be worn in Shabbos it’s less of an issue. Nonetheless, it is best if you have in mind that she shouldn’t acquire it until after Shabbos and that until such time it is considered as a loan."
"I know all the teffilin Needs to be on the korcha. I am wondering however, if the bottom of the teffilin are in the right place and it is only that the hairline curves upwards, so the corners are not on the hairline, is that a problem?","
Lechatchila, one should be careful that the entire Bayis, including the corners of the Titura, are above the hairline.","###question 
 I know all the teffilin Needs to be on the korcha. I am wondering however, if the bottom of the teffilin are in the right place and it is only that the hairline curves upwards, so the corners are not on the hairline, is that a problem?.
 ###answer 
 
Lechatchila, one should be careful that the entire Bayis, including the corners of the Titura, are above the hairline."
" Can I deny that I am Jewish for my protection?
The other night in Crown Heights an Israeli man was stabbed with a screwdriver after answering “yes” to the question of if he is Jewish. I know that denying that one is Jewish wouldn’t work for Jewish men in Crown Heights because of what they wear. But it might possibly save a Jewish woman from an attack I think. Because maybe the attacker would believe the woman isn’t Jewish if she answered “no I am not Jewish”…
I am a Jewish woman, if a random non Jew walks up to me and asks me if I am Jewish and I feel threatened can I deny that I am Jewish to protect myself? Or is it never ok to deny that you are Jewish even if you are trying to protect yourself?","
Although there’s room for leniency, one should rather provide an answer which could be interpreted in more than one way, such as “why would you think so?”, or  “I am Greek”.
One may also say “I am not, but I follow the Jewish religion”.
P.S. Note however the following story about the Rebbe’s behavior, even at a time of obvious danger:
“The French government issued a call for every able-bodied man to register for army service. The Rebbe reported to the draft office and was given a certificate attesting to his willingness to serve. Although he was never summoned for military duty, this certificate proved very useful. For he was frequently stopped in the street and asked to prove his identity and to show that he was not a draft-evader. When the Nazis entered Paris, they immediately ordered a census of all the inhabitants, including information regarding their race and religion. When they came to the Rebbe’s apartment, he was not home. Since their intent was obvious, when asked regarding their religion, one of the people staying in the apartment answered, “Orthodox.” This was not a lie, because it could have been interpreted as “Orthodox Jews.” Nevertheless, the implication was “Russian Orthodox.” When the Rebbe returned and heard of this, he hurried to the census office and asked to correct the matter by adding the word “Jew.”
Chabad.org
P.P.S. For your own safety, it is usually recommended not to answer/ get into a conversation. Basic safety rules are to run away to a public area and call out loud.","###question 
  Can I deny that I am Jewish for my protection?
The other night in Crown Heights an Israeli man was stabbed with a screwdriver after answering “yes” to the question of if he is Jewish. I know that denying that one is Jewish wouldn’t work for Jewish men in Crown Heights because of what they wear. But it might possibly save a Jewish woman from an attack I think. Because maybe the attacker would believe the woman isn’t Jewish if she answered “no I am not Jewish”…
I am a Jewish woman, if a random non Jew walks up to me and asks me if I am Jewish and I feel threatened can I deny that I am Jewish to protect myself? Or is it never ok to deny that you are Jewish even if you are trying to protect yourself?.
 ###answer 
 
Although there’s room for leniency, one should rather provide an answer which could be interpreted in more than one way, such as “why would you think so?”, or  “I am Greek”.
One may also say “I am not, but I follow the Jewish religion”.
P.S. Note however the following story about the Rebbe’s behavior, even at a time of obvious danger:
“The French government issued a call for every able-bodied man to register for army service. The Rebbe reported to the draft office and was given a certificate attesting to his willingness to serve. Although he was never summoned for military duty, this certificate proved very useful. For he was frequently stopped in the street and asked to prove his identity and to show that he was not a draft-evader. When the Nazis entered Paris, they immediately ordered a census of all the inhabitants, including information regarding their race and religion. When they came to the Rebbe’s apartment, he was not home. Since their intent was obvious, when asked regarding their religion, one of the people staying in the apartment answered, “Orthodox.” This was not a lie, because it could have been interpreted as “Orthodox Jews.” Nevertheless, the implication was “Russian Orthodox.” When the Rebbe returned and heard of this, he hurried to the census office and asked to correct the matter by adding the word “Jew.”
Chabad.org
P.P.S. For your own safety, it is usually recommended not to answer/ get into a conversation. Basic safety rules are to run away to a public area and call out loud."
 Is writing during Davening allowed?,"Yes, but not during Shema, Shemone Esrai or between Goal Yisroel and Shemone Esrai.
Ideally, this should not be done during Birchos Krias Shema, unless there is a need.","###question 
  Is writing during Davening allowed?.
 ###answer 
 Yes, but not during Shema, Shemone Esrai or between Goal Yisroel and Shemone Esrai.
Ideally, this should not be done during Birchos Krias Shema, unless there is a need."
 Can one make jello/pudding on Shabbos for Shabbos?,It is not allowed.,"###question 
  Can one make jello/pudding on Shabbos for Shabbos?.
 ###answer 
 It is not allowed."
" Can a non-Jew utilize “donated embryos” from other people for IVF transfers?
Dear Rabbi Braun, as we previously discussed, I am working on a bill that would mandate insurance to cover infertility treatment.
Question: 
Mitzad Sheva Mitzvos Bnei Noach, is it a problem for goyim to utilize “donated embryos” from other people for IVF transfers? For a yid my understanding is it would be a major shayla of mamzeirus, but does that violate Sheva mitzvos for a goy?","
This would not be an issur. Nonetheless, it is recommended to discuss this with gedolei yisroel in order to receive a broad consensus.","###question 
  Can a non-Jew utilize “donated embryos” from other people for IVF transfers?
Dear Rabbi Braun, as we previously discussed, I am working on a bill that would mandate insurance to cover infertility treatment.
Question: 
Mitzad Sheva Mitzvos Bnei Noach, is it a problem for goyim to utilize “donated embryos” from other people for IVF transfers? For a yid my understanding is it would be a major shayla of mamzeirus, but does that violate Sheva mitzvos for a goy?.
 ###answer 
 
This would not be an issur. Nonetheless, it is recommended to discuss this with gedolei yisroel in order to receive a broad consensus."
 Is there an Inyan to rise while saying “Elokeinu” when bentching with a Minyan?,"There is a source for this custom. The Previous Rebbe, as well as the Rebbe did so.
ו״ ז –  ו״ ״ ו״ . ״ מו .
ו ״ ״ ׳ 142.
P.S. There are videos that show the Rebbe raising his holy body slightly when saying “Elokeinu”.
See here and here.","###question 
  Is there an Inyan to rise while saying “Elokeinu” when bentching with a Minyan?.
 ###answer 
 There is a source for this custom. The Previous Rebbe, as well as the Rebbe did so.
ו״ ז –  ו״ ״ ו״ . ״ מו .
ו ״ ״ ׳ 142.
P.S. There are videos that show the Rebbe raising his holy body slightly when saying “Elokeinu”.
See here and here."
" Is there a problem davening on raised bleachers?
Is there a problem davening on raised bleachers (for example in 770 when there are big crowds and sometimes bochurim are standing on narrow benches that are raised) because of the fact that it is elevated and the fact that it is dangerous and one might not be able to focus because he is afraid that he might fall?","
If they’re made in a solid way that there’s no fear of falling and there’s an area of 4×4 Amos (or the same overall size as 4×4, an area of about thirty-six square feet, even with different dimensions), one may daven there.
Also, if it is surrounded by at least 2 mechitzos which are each 10 tefachim high, there is room to permit to daven there. Preferably, there should be at least 3 mechitzos, as it is usually (two sides and back).
Likewise, if due to the set-up of the Shul and the large crowd it is a necessity to set things up this way, one may daven so, provided there is no fear of falling.","###question 
  Is there a problem davening on raised bleachers?
Is there a problem davening on raised bleachers (for example in 770 when there are big crowds and sometimes bochurim are standing on narrow benches that are raised) because of the fact that it is elevated and the fact that it is dangerous and one might not be able to focus because he is afraid that he might fall?.
 ###answer 
 
If they’re made in a solid way that there’s no fear of falling and there’s an area of 4×4 Amos (or the same overall size as 4×4, an area of about thirty-six square feet, even with different dimensions), one may daven there.
Also, if it is surrounded by at least 2 mechitzos which are each 10 tefachim high, there is room to permit to daven there. Preferably, there should be at least 3 mechitzos, as it is usually (two sides and back).
Likewise, if due to the set-up of the Shul and the large crowd it is a necessity to set things up this way, one may daven so, provided there is no fear of falling."
" Does my neighbor have to pay for trimming his tree which is invalidating my Sukkah?
My neighbors tree branches are growing in such a way that they are over the area of my Sukkah. Who is responsible for paying for the trimming of the branches, my neighbor or me?","
You may trim them. (You should find out if this is legal). It is your responsibility to pay for it. If, however, it was illegal for him to plant a tree there or if legally it is his responsibility to trim it, we follow the law. Likewise, if his tree is causing harm to the public, according to many authorities, it would be his responsibility to trim.","###question 
  Does my neighbor have to pay for trimming his tree which is invalidating my Sukkah?
My neighbors tree branches are growing in such a way that they are over the area of my Sukkah. Who is responsible for paying for the trimming of the branches, my neighbor or me?.
 ###answer 
 
You may trim them. (You should find out if this is legal). It is your responsibility to pay for it. If, however, it was illegal for him to plant a tree there or if legally it is his responsibility to trim it, we follow the law. Likewise, if his tree is causing harm to the public, according to many authorities, it would be his responsibility to trim."
