question,answer,text
" What are Halachic considerations when going about using a pergola as a Sukkah?
Some details that might be of importance:
It has not been built yet. This is for someone who wants to construct one now. They need basic kashrus, no extra chumros.
I also want to build one as well and want it to be lchatchilah.
Here is a pic for illustration purposes.","
There are a few points to have in mind when turning a pergola into a Sukkah:
1) Material of the support for the S’chach:
From the picture it looks like it will be wooden beams – that is totally fine and the S’chach may lie directly on them. Otherwise, if it’s something which is not Kosher for S’chach, such as made of a material which is susceptible to Tum׳ah (e.g., metal), the S’chach should (lechatchila) be supported by wooden slats or the like.
2) Width of the beams vs. the space between them:
The width of the space between beams (where the S’chach will be visible from inside the Sukkah) must be at least as wide as the beams themselves. Again, from the picture it appears that this is not an issue at all.
3) Space between the beams:
There is a Chumra that the crossbeams should be at least 3 Tefachim (24cm) apart from each other. But this is not the halacha. See details here:
Regarding a Sukkah, the cross beams in the picture below are more than 3 Tefachim apart…","###question 
  What are Halachic considerations when going about using a pergola as a Sukkah?
Some details that might be of importance:
It has not been built yet. This is for someone who wants to construct one now. They need basic kashrus, no extra chumros.
I also want to build one as well and want it to be lchatchilah.
Here is a pic for illustration purposes..
 ###answer 
 
There are a few points to have in mind when turning a pergola into a Sukkah:
1) Material of the support for the S’chach:
From the picture it looks like it will be wooden beams – that is totally fine and the S’chach may lie directly on them. Otherwise, if it’s something which is not Kosher for S’chach, such as made of a material which is susceptible to Tum׳ah (e.g., metal), the S’chach should (lechatchila) be supported by wooden slats or the like.
2) Width of the beams vs. the space between them:
The width of the space between beams (where the S’chach will be visible from inside the Sukkah) must be at least as wide as the beams themselves. Again, from the picture it appears that this is not an issue at all.
3) Space between the beams:
There is a Chumra that the crossbeams should be at least 3 Tefachim (24cm) apart from each other. But this is not the halacha. See details here:
Regarding a Sukkah, the cross beams in the picture below are more than 3 Tefachim apart…"
"Q. My older children are daughters, the oldest one being 8 years old. My oldest boy is 2 years old. Do I need to buy a separate set for my children to do the mitzvah or can they use mine?","A. No need, as your son is not of the age of Chinuch yet.
Q. And what about the fact that my 8-year-old daughter is using it to perform the mitzvah. Is it only an issue if the person using is obligated?
A. Since there’s no need to give them as a “gift with the condition of returning”, you should not give it to them as such.","###question 
 Q. My older children are daughters, the oldest one being 8 years old. My oldest boy is 2 years old. Do I need to buy a separate set for my children to do the mitzvah or can they use mine?.
 ###answer 
 A. No need, as your son is not of the age of Chinuch yet.
Q. And what about the fact that my 8-year-old daughter is using it to perform the mitzvah. Is it only an issue if the person using is obligated?
A. Since there’s no need to give them as a “gift with the condition of returning”, you should not give it to them as such."
 Are there Niggunim that cannot be sung on Shabbos?,"Avinu Malkeinu is not said on Shabbos. The minhag is not to sing the nigun either.
Haneiros Halalu (rather just the last phrase “al nisecha…” Is sung).
Hamavdil bein kodesh lechol (and other Motzaei Shabbos nigunim).
Sad tunes such as the tune of Eicha and Kinos.","###question 
  Are there Niggunim that cannot be sung on Shabbos?.
 ###answer 
 Avinu Malkeinu is not said on Shabbos. The minhag is not to sing the nigun either.
Haneiros Halalu (rather just the last phrase “al nisecha…” Is sung).
Hamavdil bein kodesh lechol (and other Motzaei Shabbos nigunim).
Sad tunes such as the tune of Eicha and Kinos."
" Is Gluten-Free Challah Hamotzie?
I’m baking a gluten-free challah recipe for a guest. I’m not sure how to know if the recipe would be hamotzie or not. The ingredients include: brown rice flour, oat flour, arrowroot, and the liquid is almond milk.
What are the options for eating this in place of traditional challah? Is it ok to wash on? Or should they wash on a bite of regular challah and then eat a lot of this gluten-free bread to make up a halachic amount? How should they bentch?","
Since the liquid is almond milk the challah is mezonos up to shiur kvius seuda.","###question 
  Is Gluten-Free Challah Hamotzie?
I’m baking a gluten-free challah recipe for a guest. I’m not sure how to know if the recipe would be hamotzie or not. The ingredients include: brown rice flour, oat flour, arrowroot, and the liquid is almond milk.
What are the options for eating this in place of traditional challah? Is it ok to wash on? Or should they wash on a bite of regular challah and then eat a lot of this gluten-free bread to make up a halachic amount? How should they bentch?.
 ###answer 
 
Since the liquid is almond milk the challah is mezonos up to shiur kvius seuda."
" I’m a Bachur going to a Shliach for Rosh Hashana. If I will be Chazan whether Shacharis or Musaf should I wear a Tallis? And if yes, do I make a Bracha or not?","You don’t need to wear a Tallis.
If the congregation is particular about this, you should wear it just over the shoulders (together with a hat), so it shouldn’t seem fully as a Tallis Gadol. In this case, you should use a borrowed Tallis – not a communal Tallis so you won’t need to make a Brocha.","###question 
  I’m a Bachur going to a Shliach for Rosh Hashana. If I will be Chazan whether Shacharis or Musaf should I wear a Tallis? And if yes, do I make a Bracha or not?.
 ###answer 
 You don’t need to wear a Tallis.
If the congregation is particular about this, you should wear it just over the shoulders (together with a hat), so it shouldn’t seem fully as a Tallis Gadol. In this case, you should use a borrowed Tallis – not a communal Tallis so you won’t need to make a Brocha."
" Is it ok to give the same name to two sons, both BH alive?
And what about the same name for a son and a daughter, such as names which are usually given to both boys and girls (e.g. Simcha)?","
The custom is not to in both cases.","###question 
  Is it ok to give the same name to two sons, both BH alive?
And what about the same name for a son and a daughter, such as names which are usually given to both boys and girls (e.g. Simcha)?.
 ###answer 
 
The custom is not to in both cases."
" May one eat on a flight during Sukkos?
I have a flight on Chol Hamoed to come to the Rebbe for Simchas Torah. Is there any reason not to eat on the flight? (I was thinking that this petur of osek bemitzva may be different than the petur of mitztaer where we are nevertheless machmir, as over here the choice is eating or not eating, vs by mitztaer the choice is eating in a sukkah or outside a sukkah, amongst other possible differences.)","
One shouldn’t fast – certainly not past midday – but should eat non mezonos foods.
Please see here:
Can I drink outside of the Sukkah if I am very thirsty?
I should add that it is not at all recommended to fast on a flight from a health point of view for fear of dehydration etc.
P.S. Indeed, generally speaking, a person who’s traveling is usually exempt from eating in the Sukkah, especially when doing so to fulfill a Mitzvah. However, in regards to the Minhag Chassidim in general, there are two independent points:
1) to eat in the Sukkah even when it’s raining and not comfortable etc.
2) not to eat or drink anything (even water) outside the Sukkah.","###question 
  May one eat on a flight during Sukkos?
I have a flight on Chol Hamoed to come to the Rebbe for Simchas Torah. Is there any reason not to eat on the flight? (I was thinking that this petur of osek bemitzva may be different than the petur of mitztaer where we are nevertheless machmir, as over here the choice is eating or not eating, vs by mitztaer the choice is eating in a sukkah or outside a sukkah, amongst other possible differences.).
 ###answer 
 
One shouldn’t fast – certainly not past midday – but should eat non mezonos foods.
Please see here:
Can I drink outside of the Sukkah if I am very thirsty?
I should add that it is not at all recommended to fast on a flight from a health point of view for fear of dehydration etc.
P.S. Indeed, generally speaking, a person who’s traveling is usually exempt from eating in the Sukkah, especially when doing so to fulfill a Mitzvah. However, in regards to the Minhag Chassidim in general, there are two independent points:
1) to eat in the Sukkah even when it’s raining and not comfortable etc.
2) not to eat or drink anything (even water) outside the Sukkah."
 Is there any issue in causing a car slow down or stop for you on Shabbos?,"It’s not an issue (even if it might be a yid, rachmana litzlan).","###question 
  Is there any issue in causing a car slow down or stop for you on Shabbos?.
 ###answer 
 It’s not an issue (even if it might be a yid, rachmana litzlan)."
"In our Chabad House, we have a movable wall made consisting of 10 parts. The 10 small “walls” move on a track in the ceiling. It is entirely mechanical. In order to move the wall to put it away, there is a special tool to unlock the first section of the wall. Can the tool be used on shabbos? At times we move the wall frequently, at other times it may remain in position for extended periods of time.
Attached is a video of the wall.","
Generally, If it isn’t usual for the wall to be opened and closed on a constant basis, as in every day like doors and windows – it wouldn’t be permitted to open it all together on Shabbos.
However, since this movable wall stays on its track the whole time – there is room to be lenient to open and close it in a place of need. However, it shouldn’t be locked into place on Shabbos. There is room to be lenient with this as well when using a non-Jew. (If possible even opening or closing it without locking it into place should be done by a non-Jew).","###question 
 In our Chabad House, we have a movable wall made consisting of 10 parts. The 10 small “walls” move on a track in the ceiling. It is entirely mechanical. In order to move the wall to put it away, there is a special tool to unlock the first section of the wall. Can the tool be used on shabbos? At times we move the wall frequently, at other times it may remain in position for extended periods of time.
Attached is a video of the wall..
 ###answer 
 
Generally, If it isn’t usual for the wall to be opened and closed on a constant basis, as in every day like doors and windows – it wouldn’t be permitted to open it all together on Shabbos.
However, since this movable wall stays on its track the whole time – there is room to be lenient to open and close it in a place of need. However, it shouldn’t be locked into place on Shabbos. There is room to be lenient with this as well when using a non-Jew. (If possible even opening or closing it without locking it into place should be done by a non-Jew)."
"If I left my bamboo poles on my Sukkah since last Sukkos and there’s enough of it to make the Sukkah kosher, but I am putting new evergreen branches on top of them, do I need to lift up the bamboo poles, or is it enough to just put new Schach on top of them?","
You should first lift up schach in an area which is a tefach by a tefach, and then put it back leshem sukkos.
Alternatively, you can do the same with even a smaller amount, a mashehu, as long as it extends over the entire length or width of the sukkah.
You may then put the rest of the schach on top of it.
If you intended originally when making the sukkah that it serve other purposes too, such as storage or privacy, etc., then all the schach needs to be lifted completely and replaced. If you still wish to use the sukkah the following year after sukkos for these purposes, you should lift the schach again after Sukkos.","###question 
 If I left my bamboo poles on my Sukkah since last Sukkos and there’s enough of it to make the Sukkah kosher, but I am putting new evergreen branches on top of them, do I need to lift up the bamboo poles, or is it enough to just put new Schach on top of them?.
 ###answer 
 
You should first lift up schach in an area which is a tefach by a tefach, and then put it back leshem sukkos.
Alternatively, you can do the same with even a smaller amount, a mashehu, as long as it extends over the entire length or width of the sukkah.
You may then put the rest of the schach on top of it.
If you intended originally when making the sukkah that it serve other purposes too, such as storage or privacy, etc., then all the schach needs to be lifted completely and replaced. If you still wish to use the sukkah the following year after sukkos for these purposes, you should lift the schach again after Sukkos."
 Can I remove the tarp covering from my Sukkah if water will spill out onto grass on Yom Tov?,"It is permissible if you don’t intend for the water to cause it to grow, under either of the following conditions:
The water Isn’t spilled directly on the plants or grass. It pours first on concrete etc. and then on the plants.
If the plants or grass were fully watered before and any extra water will only ruin things.","###question 
  Can I remove the tarp covering from my Sukkah if water will spill out onto grass on Yom Tov?.
 ###answer 
 It is permissible if you don’t intend for the water to cause it to grow, under either of the following conditions:
The water Isn’t spilled directly on the plants or grass. It pours first on concrete etc. and then on the plants.
If the plants or grass were fully watered before and any extra water will only ruin things."
 Is it okay (Lechatchila/Bedieved) to have a Sukkah with all 4 walls of 10 tfachim tall lattices and the rest is open?,"It is usually OK Lchatchillah.
Some suggest having the walls reach the schach as not everyone is expert in these matters.","###question 
  Is it okay (Lechatchila/Bedieved) to have a Sukkah with all 4 walls of 10 tfachim tall lattices and the rest is open?.
 ###answer 
 It is usually OK Lchatchillah.
Some suggest having the walls reach the schach as not everyone is expert in these matters."
" Can I practice Shechita on Chol Hamoed?
I am not yet certified and want to practice sharpening my knife as well shechita, however, it would only be for Goyim. May I do this Chol Hamoed?","
No.","###question 
  Can I practice Shechita on Chol Hamoed?
I am not yet certified and want to practice sharpening my knife as well shechita, however, it would only be for Goyim. May I do this Chol Hamoed?.
 ###answer 
 
No."
" Are two married brothers Halachically allowed to live in one building, in separate apartments with another dweller in a third apartment?","Although this is permissible, it is not recommended.","###question 
  Are two married brothers Halachically allowed to live in one building, in separate apartments with another dweller in a third apartment?.
 ###answer 
 Although this is permissible, it is not recommended."
" Can I wear a headlamp on Shabbos (that was turned on before Shabbos) as I need to walk in a dark area?
I don’t see why it would be a problem, especially if people can & do wear digital watches?","
In regards to carrying and moving the lamp indoors or in a place which has an Eruv (or on Yom Tov), please check out this link:
What is and isn’t allowed when using a Shabbos lamp?
However, outdoors in a place without an Eruv, it will be considered carrying.
See in the following link below regarding carrying a watch outdoors on Shabbos. Even according to the minority position regarding wristwatches, a headlamp is certainly not considered a garment.
Article: May I wear my watch on Shabbos?","###question 
  Can I wear a headlamp on Shabbos (that was turned on before Shabbos) as I need to walk in a dark area?
I don’t see why it would be a problem, especially if people can & do wear digital watches?.
 ###answer 
 
In regards to carrying and moving the lamp indoors or in a place which has an Eruv (or on Yom Tov), please check out this link:
What is and isn’t allowed when using a Shabbos lamp?
However, outdoors in a place without an Eruv, it will be considered carrying.
See in the following link below regarding carrying a watch outdoors on Shabbos. Even according to the minority position regarding wristwatches, a headlamp is certainly not considered a garment.
Article: May I wear my watch on Shabbos?"
" Can I consider accepting a job in the field of Law enforcement if it may require me to testify against a Jew?
I am considering a career in law enforcement as a forensic accountant. This means that I would be gathering financial evidence to be used in litigation proceedings. Depending on the job, this may only entail analyzing transactions and preparing reports for the attorneys, or it may involve actually testifying and presenting the evidence in court. While some cases may involve only monetary penalties if a party is found guilty, other cases may come with a prison term.
There is obviously the likelihood of potentially working on cases involving Jews. Although, this may also depend on the type and location of the job. For example, a forensic accountant at the FBI’s division of counterterrorism in Washington DC will probably work on few, if any, cases involving Jews, whereas if one works for the Manhattan District Attorney in New York, the likelihood greatly increases.
What would I need to consider before accepting a job in this field? I know that there might be an issue relating to mesirah? Are there other halachic considerations as well? Any guidance and resources will be greatly appreciated.","
It’s allowed.","###question 
  Can I consider accepting a job in the field of Law enforcement if it may require me to testify against a Jew?
I am considering a career in law enforcement as a forensic accountant. This means that I would be gathering financial evidence to be used in litigation proceedings. Depending on the job, this may only entail analyzing transactions and preparing reports for the attorneys, or it may involve actually testifying and presenting the evidence in court. While some cases may involve only monetary penalties if a party is found guilty, other cases may come with a prison term.
There is obviously the likelihood of potentially working on cases involving Jews. Although, this may also depend on the type and location of the job. For example, a forensic accountant at the FBI’s division of counterterrorism in Washington DC will probably work on few, if any, cases involving Jews, whereas if one works for the Manhattan District Attorney in New York, the likelihood greatly increases.
What would I need to consider before accepting a job in this field? I know that there might be an issue relating to mesirah? Are there other halachic considerations as well? Any guidance and resources will be greatly appreciated..
 ###answer 
 
It’s allowed."
 Is one allowed to give an Aliyah to someone who is married to a non-Jew R”L?,"As a general rule, they should not be given an Aliyah. This will also serve as a statement that doing such an aveira is worse than many other aveiros, and crosses a serious line.
In a pressing situation, where it may cause friction, there might be room for leniency to give them other Kibudim as Pesicha or the like.
If the individual is on his way up, becoming closer and closer to Yiddishkeit, and it’s believed that by giving him an aliya it could cement his relationship with Torah and Mitzvos, one should consider carefully the correct approach by discussing this with a rav.","###question 
  Is one allowed to give an Aliyah to someone who is married to a non-Jew R”L?.
 ###answer 
 As a general rule, they should not be given an Aliyah. This will also serve as a statement that doing such an aveira is worse than many other aveiros, and crosses a serious line.
In a pressing situation, where it may cause friction, there might be room for leniency to give them other Kibudim as Pesicha or the like.
If the individual is on his way up, becoming closer and closer to Yiddishkeit, and it’s believed that by giving him an aliya it could cement his relationship with Torah and Mitzvos, one should consider carefully the correct approach by discussing this with a rav."
 Is it permitted to take out lice on Shabbos without killing?,"Yes, without a comb, but you should be careful not to pull out hairs.","###question 
  Is it permitted to take out lice on Shabbos without killing?.
 ###answer 
 Yes, without a comb, but you should be careful not to pull out hairs."
 Are you allowed to eat your finger nails?,No.,"###question 
  Are you allowed to eat your finger nails?.
 ###answer 
 No."
 What is the Halacha regarding Hefsek for Devarim Shebikdusha during Bentching?,"Question:
While learning through some of the halachos of hefsek betfillah, I’ve come across some arguments and uncertainties, and I’d like to ask Harav Braun Shlita if he can please clarify halacha l’maase what the Halacha is regarding Hefsek for Devarim Shebikdusha, Modim, etc. during bentching (including the fourth Bracha – if it is any different).
Amswer:
One should not make a hefsek in benching also for Devarim Shebikdusha, just like in Shmonei Esrei. However, one may answer Amen to the Bracha of the mezamen between one Bracha and the next.
During the fourth Bracha one may be mafsik like in psukei dezimra.","###question 
  What is the Halacha regarding Hefsek for Devarim Shebikdusha during Bentching?.
 ###answer 
 Question:
While learning through some of the halachos of hefsek betfillah, I’ve come across some arguments and uncertainties, and I’d like to ask Harav Braun Shlita if he can please clarify halacha l’maase what the Halacha is regarding Hefsek for Devarim Shebikdusha, Modim, etc. during bentching (including the fourth Bracha – if it is any different).
Amswer:
One should not make a hefsek in benching also for Devarim Shebikdusha, just like in Shmonei Esrei. However, one may answer Amen to the Bracha of the mezamen between one Bracha and the next.
During the fourth Bracha one may be mafsik like in psukei dezimra."
" After losing my husband, I Baruch Hashem got remarried. Do I still participate in my previous husband’s Yartzheit Seudah?",It is not proper to do so.,"###question 
  After losing my husband, I Baruch Hashem got remarried. Do I still participate in my previous husband’s Yartzheit Seudah?.
 ###answer 
 It is not proper to do so."
"If it is difficult for me to daven by a very early minyan in town, and I’d prefer to drive and catch a later minyan that is close to where I work, is this permissible? (I may have less traffic in the commute by davening close to work, as well).","
Yes, it is permitted in this case if you would be able to daven better. However, you should recite Birchas Hashacher before the drive.","###question 
 If it is difficult for me to daven by a very early minyan in town, and I’d prefer to drive and catch a later minyan that is close to where I work, is this permissible? (I may have less traffic in the commute by davening close to work, as well)..
 ###answer 
 
Yes, it is permitted in this case if you would be able to daven better. However, you should recite Birchas Hashacher before the drive."
" Can I walk down the street with my sister?
I am a bochur in 770 and I have a sister in Crown Heights for the year, and we would like to meet up sometimes on the street or go for a walk to talk. (It’s hard to find a private place where we can both be). Is there a problem of tznius? If so is there a way we can avoid the problem?","
Although there is no direct halachic problem, halachic sources indicate that a Talmid Chacham should only do so in a place where people know that it is his sister. Accordingly, it’s best you find a secluded area or you should ask someone if they could allow you to use their home for this purpose.
You may wish to discuss it also with your Mashpia.","###question 
  Can I walk down the street with my sister?
I am a bochur in 770 and I have a sister in Crown Heights for the year, and we would like to meet up sometimes on the street or go for a walk to talk. (It’s hard to find a private place where we can both be). Is there a problem of tznius? If so is there a way we can avoid the problem?.
 ###answer 
 
Although there is no direct halachic problem, halachic sources indicate that a Talmid Chacham should only do so in a place where people know that it is his sister. Accordingly, it’s best you find a secluded area or you should ask someone if they could allow you to use their home for this purpose.
You may wish to discuss it also with your Mashpia."
 Can a person call their step father by his first name if that is the title he would feel comfortable with?  And would it be better to add “Reb” or “Mr.”?,"Yes, as long as their mother is fine with it.","###question 
  Can a person call their step father by his first name if that is the title he would feel comfortable with?  And would it be better to add “Reb” or “Mr.”?.
 ###answer 
 Yes, as long as their mother is fine with it."
 Can a Mezuzah be placed on a non-kosher restaurant?,No.,"###question 
  Can a Mezuzah be placed on a non-kosher restaurant?.
 ###answer 
 No."
"I flew from NY to California this morning and said Tefilas Haderech with “vesachazireinu leshalom”. Now that I’m heading back on the same day but after Shkiah (my flight is 10:30 pm), do I need to make another Tefilas Haderech, or am I covered from the one I made this morning when I mentioned returning?","
You do not say it again.
Explanation:
The “cutoff” for the requirement to say Tefilas Haderech again (whether one said the words “vesachazireinu leshalom” or not) is morning (– following the same rules as Birchas Hatorah, that it is recited every morning).
This applies even if one didn’t sleep the entire night – as soon as alos comes (and one is still traveling), a new Tefilas Haderech should be recited.
If night fell and one slept a “fixed” sleep by night, a new Tefilas Haderech is recited (even before morning).
Note that according to our custom Tefilas Haderech with Shem U’malchus is only said on the first day of the trip – see here:
Do I say Tefilas Haderech the day I begin traveling back home?","###question 
 I flew from NY to California this morning and said Tefilas Haderech with “vesachazireinu leshalom”. Now that I’m heading back on the same day but after Shkiah (my flight is 10:30 pm), do I need to make another Tefilas Haderech, or am I covered from the one I made this morning when I mentioned returning?.
 ###answer 
 
You do not say it again.
Explanation:
The “cutoff” for the requirement to say Tefilas Haderech again (whether one said the words “vesachazireinu leshalom” or not) is morning (– following the same rules as Birchas Hatorah, that it is recited every morning).
This applies even if one didn’t sleep the entire night – as soon as alos comes (and one is still traveling), a new Tefilas Haderech should be recited.
If night fell and one slept a “fixed” sleep by night, a new Tefilas Haderech is recited (even before morning).
Note that according to our custom Tefilas Haderech with Shem U’malchus is only said on the first day of the trip – see here:
Do I say Tefilas Haderech the day I begin traveling back home?"
 Can I eat from vegetables that weren’t checked from bugs before being cooked?,"Questions:
If I cooked vegetables that weren’t checked from bugs (like celery or Broccoli or cabbage) can I eat from:
the soup?
the actual vegetable?
if the vegetable was blended?
Answers:
It depends on what type of vegetable it is (see below).
Regardless, If it’s possible to strain it in a way that even small bugs won’t go through and it’s not a thick soup, then yes.
If you are dealing with vegetables that are assumed automatically to contain bugs, the vegetable shouldn’t be eaten. Checking wouldn’t help then (if it softens through cooking). With regular vegetables that only occasionally contain bugs, it would be allowed (if you don’t see bugs there). Even so, there is still reason to be Machmir when cooking a large amount.","###question 
  Can I eat from vegetables that weren’t checked from bugs before being cooked?.
 ###answer 
 Questions:
If I cooked vegetables that weren’t checked from bugs (like celery or Broccoli or cabbage) can I eat from:
the soup?
the actual vegetable?
if the vegetable was blended?
Answers:
It depends on what type of vegetable it is (see below).
Regardless, If it’s possible to strain it in a way that even small bugs won’t go through and it’s not a thick soup, then yes.
If you are dealing with vegetables that are assumed automatically to contain bugs, the vegetable shouldn’t be eaten. Checking wouldn’t help then (if it softens through cooking). With regular vegetables that only occasionally contain bugs, it would be allowed (if you don’t see bugs there). Even so, there is still reason to be Machmir when cooking a large amount."
" How many Brachos on Chicken and peas?
If I am eating chicken and peas together on the same plate but not mixed like a salad are they considered mixed and then I will only have to make a bracha on the ikar? and is there a difference if a lot of times you end up eating them together or not?","
They are considered mixed if they are normally eaten together. In other words, they both end up usually in the spoon, or in your mouth at the same time.
The first bite must include the primary ingredient.","###question 
  How many Brachos on Chicken and peas?
If I am eating chicken and peas together on the same plate but not mixed like a salad are they considered mixed and then I will only have to make a bracha on the ikar? and is there a difference if a lot of times you end up eating them together or not?.
 ###answer 
 
They are considered mixed if they are normally eaten together. In other words, they both end up usually in the spoon, or in your mouth at the same time.
The first bite must include the primary ingredient."
" Should we say Av Harachamim after Chatzos as Motsei Shabbos is Yud Kislev?
In our Yeshiva, the minyan usually davens very slowly. We start at 10 am, but by the time Krias Hatorah is finished, it will almost for sure be after Chatzos now that the clocks have changed. (Usually, we have been finishing Chazaras Hashatz around 11:30 for Shacharis). Since Motzei Shabbos is Yud Kislev, is it appropriate for the minyan to say Av Harachamim or not?","
Av Harachamim shouldn’t be recited.","###question 
  Should we say Av Harachamim after Chatzos as Motsei Shabbos is Yud Kislev?
In our Yeshiva, the minyan usually davens very slowly. We start at 10 am, but by the time Krias Hatorah is finished, it will almost for sure be after Chatzos now that the clocks have changed. (Usually, we have been finishing Chazaras Hashatz around 11:30 for Shacharis). Since Motzei Shabbos is Yud Kislev, is it appropriate for the minyan to say Av Harachamim or not?.
 ###answer 
 
Av Harachamim shouldn’t be recited."
" What does the Kohen do with the Pidyon Haben money?
What is a Kohen allowed to do with the money he receives from the father by a pidyon haben, And is there a source for the Kohen giving the money back to the father as a present?","
Although strictly speaking it may be returned afterwards, after some time passes, a Kohen shouldn’t make a habit of doing so, unless the father is poor. Furthermore, it’s mentioned in Seforim that if the Kohen doesn’t give it back one can be sure that the child will live and grow up to be a man.","###question 
  What does the Kohen do with the Pidyon Haben money?
What is a Kohen allowed to do with the money he receives from the father by a pidyon haben, And is there a source for the Kohen giving the money back to the father as a present?.
 ###answer 
 
Although strictly speaking it may be returned afterwards, after some time passes, a Kohen shouldn’t make a habit of doing so, unless the father is poor. Furthermore, it’s mentioned in Seforim that if the Kohen doesn’t give it back one can be sure that the child will live and grow up to be a man."
" Is there anything halachically wrong with Hypnobirthing?
Is there anything halachically wrong with hypnosis? Specifically doing it to yourself with audio guides. There are classes that teach women to hypnotize themselves to reduce pain in labor and delivery.
Would this be halachically permissible?","
Yes, practicing Hypnobirthing is Halachicly permissible.","###question 
  Is there anything halachically wrong with Hypnobirthing?
Is there anything halachically wrong with hypnosis? Specifically doing it to yourself with audio guides. There are classes that teach women to hypnotize themselves to reduce pain in labor and delivery.
Would this be halachically permissible?.
 ###answer 
 
Yes, practicing Hypnobirthing is Halachicly permissible."
"What is the proper order for Kriah this coming Shabbos – Shabbos, Rosh Chodesh, Chanukah – in a place where there is only 2 Sifrei Torah?
Which sefer to use for the Chanukah Kriah and when to be golel?","
The Maftir (Chanukah) should be read from the first Sefer, provided there is time to roll it before the end of Shvi’i (reading of Rosh Chodesh). Otherwise, it should be read from the second Sefer.
Practically:
In both cases, the Sifrei Torah should be prepared for the readings of Miketz and Rosh Chodesh.
In the first scenario:
After placing the second Sefer on the Bimah and performing Hagbah and Glilah on the first Sefer, the first Sefer should be rolled to the reading of Chanukah, making sure to complete it before the recital of Kaddish – when it should be placed next to the second Sefer Torah. Then, after Kaddish, Hagbah and Glilah are done on the second Sefer Torah and the Maftir is read from the first Sefer etc.
In the second scenario:
After Kaddish, no Hagbah and Glilah are done to the Sefer Torah. Rather, it is rolled straight to the reading of Chanukah.","###question 
 What is the proper order for Kriah this coming Shabbos – Shabbos, Rosh Chodesh, Chanukah – in a place where there is only 2 Sifrei Torah?
Which sefer to use for the Chanukah Kriah and when to be golel?.
 ###answer 
 
The Maftir (Chanukah) should be read from the first Sefer, provided there is time to roll it before the end of Shvi’i (reading of Rosh Chodesh). Otherwise, it should be read from the second Sefer.
Practically:
In both cases, the Sifrei Torah should be prepared for the readings of Miketz and Rosh Chodesh.
In the first scenario:
After placing the second Sefer on the Bimah and performing Hagbah and Glilah on the first Sefer, the first Sefer should be rolled to the reading of Chanukah, making sure to complete it before the recital of Kaddish – when it should be placed next to the second Sefer Torah. Then, after Kaddish, Hagbah and Glilah are done on the second Sefer Torah and the Maftir is read from the first Sefer etc.
In the second scenario:
After Kaddish, no Hagbah and Glilah are done to the Sefer Torah. Rather, it is rolled straight to the reading of Chanukah."
" Is photographing the Menorah candles in a dark room considered deriving use out of the candles? 
The Chanukah candles many times create a beautiful look on the menorah, especially if the room is rather dark, the candles “light up” the menorah.
Is photographing the menorah while the candles are lit and the room is dark a problem of deriving use out of the candles?
If this is a problem, can it be done after they’ve burned for 50 minutes? Or be put out after the 50 minutes and then relit?","
It is not a problem.
However, it is advisable at all times to have another burning candle or light besides for the Shamash to ensure that one does not benefit from the candles nor from the Shamash.
It’s certainly preferable if it’s done after it has burned the requisite amount. (It should be pointed out that common custom is not to have benefit from the candles even after the time. As above, photography is permitted).
It would not be permissible to put them out after the 50 minutes and then relight them. Strictly speaking, one may extinguish the candles then, though some are stringent. However, in this case, this would be absolutely forbidden as one is benefiting from the remaining oil for their own use.","###question 
  Is photographing the Menorah candles in a dark room considered deriving use out of the candles? 
The Chanukah candles many times create a beautiful look on the menorah, especially if the room is rather dark, the candles “light up” the menorah.
Is photographing the menorah while the candles are lit and the room is dark a problem of deriving use out of the candles?
If this is a problem, can it be done after they’ve burned for 50 minutes? Or be put out after the 50 minutes and then relit?.
 ###answer 
 
It is not a problem.
However, it is advisable at all times to have another burning candle or light besides for the Shamash to ensure that one does not benefit from the candles nor from the Shamash.
It’s certainly preferable if it’s done after it has burned the requisite amount. (It should be pointed out that common custom is not to have benefit from the candles even after the time. As above, photography is permitted).
It would not be permissible to put them out after the 50 minutes and then relight them. Strictly speaking, one may extinguish the candles then, though some are stringent. However, in this case, this would be absolutely forbidden as one is benefiting from the remaining oil for their own use."
 Are you allowed to have two Ba’alei Kriah splitting the Parshah?,"Lechatchila, no.","###question 
  Are you allowed to have two Ba’alei Kriah splitting the Parshah?.
 ###answer 
 Lechatchila, no."
 Is there an order which side to turn the Sefer Torah when doing Hagbah?,"Yes. According to Chabad custom, one should remain stationary and one should turn the Sefer Torah a half circle, to his left side first, moving towards the back, and then another half circle moving forward, towards his right side.","###question 
  Is there an order which side to turn the Sefer Torah when doing Hagbah?.
 ###answer 
 Yes. According to Chabad custom, one should remain stationary and one should turn the Sefer Torah a half circle, to his left side first, moving towards the back, and then another half circle moving forward, towards his right side."
" Which hand should a Leftie use for Tzedakah?
My 3.5-year-old seems to be a left-handed and as I’m teaching him Tzedakah, which hand should he give Tzedakah with?","
Left hand.","###question 
  Which hand should a Leftie use for Tzedakah?
My 3.5-year-old seems to be a left-handed and as I’m teaching him Tzedakah, which hand should he give Tzedakah with?.
 ###answer 
 
Left hand."
